,width,depth,velocity,d50,d84,slope,discharge,river_class,bankfull,source,DOI,primary_source,site_id,notes,area,sed_discharge,d90,bedload_discharge,erosion_rate
6488,4.1,0.25,0.75,0.0145509686042719,0.14741398579439516,0.016000000000000004,0.77,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Jefferson Creek near Jefferson,Measurements are not at bankfull,,0.007090000000000001,,0.0040100000000000005,
6489,3.9,0.23,0.68,0.0145509686042719,0.14741398579439516,0.016000000000000004,0.61,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Jefferson Creek near Jefferson,Measurements are not at bankfull,,0.005359999999999999,,0.00414,
6490,4.1,0.33,0.79,0.0145509686042719,0.14741398579439516,0.016000000000000004,1.08,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Jefferson Creek near Jefferson,Measurements are not at bankfull,,0.00592,,0.0016,
6491,4.0,0.33,0.8,0.0145509686042719,0.14741398579439516,0.016000000000000004,1.05,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Jefferson Creek near Jefferson,Measurements are not at bankfull,,0.00937,,0.00517,
6492,4.1,0.35,0.88,0.0145509686042719,0.14741398579439516,0.016000000000000004,1.24,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Jefferson Creek near Jefferson,Measurements are not at bankfull,,0.01216,,0.00596,
6493,4.1,0.22,0.62,0.0145509686042719,0.14741398579439516,0.016000000000000004,0.56,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Jefferson Creek near Jefferson,Measurements are not at bankfull,,0.1608,,0.0018,
6494,4.1,0.36,0.93,0.0145509686042719,0.14741398579439516,0.016000000000000004,1.37,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Jefferson Creek near Jefferson,Measurements are not at bankfull,,0.027250000000000003,,0.0204,
6495,4.0,0.29,0.91,0.0145509686042719,0.14741398579439516,0.016000000000000004,1.05,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Jefferson Creek near Jefferson,Measurements are not at bankfull,,0.00677,,0.0015199999999999999,
6496,3.6,0.18,0.57,0.0145509686042719,0.14741398579439516,0.016000000000000004,0.36,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Jefferson Creek near Jefferson,Measurements are not at bankfull,,0.00351,,0.00207,
6497,4.3,0.25,0.047,0.1363089363116521,0.5410443569779892,0.02281363636363637,0.051,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.00121,,0.00106,
6498,6.4,0.19,0.31,0.1363089363116521,0.5410443569779892,0.02281363636363637,0.38,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.005070000000000001,,0.0043100000000000005,
6499,6.2,0.16,0.35,0.1363089363116521,0.5410443569779892,0.02281363636363637,0.35,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.007579999999999999,,0.006529999999999999,
6500,5.5,0.22,0.26,0.1363089363116521,0.5410443569779892,0.02281363636363637,0.31,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.00413,,0.00227,
6501,6.6,0.24,0.44,0.1363089363116521,0.5410443569779892,0.02281363636363637,0.69,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.017410000000000002,,0.0112,
6502,6.9,0.33,0.61,0.1363089363116521,0.5410443569779892,0.02281363636363637,1.39,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.0402,,0.0235,
6503,6.9,0.35,0.68,0.1363089363116521,0.5410443569779892,0.02281363636363637,1.65,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.0518,,0.0138,
6504,6.9,0.42,0.72,0.1363089363116521,0.5410443569779892,0.02281363636363637,2.05,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.06659999999999999,,0.0194,
6505,6.7,0.39,0.86,0.1363089363116521,0.5410443569779892,0.02281363636363637,2.25,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.049600000000000005,,0.0181,
6506,6.8,0.35,0.76,0.1363089363116521,0.5410443569779892,0.02281363636363637,1.81,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.031259999999999996,,0.0077599999999999995,
6507,,,,0.1363089363116521,0.5410443569779892,0.02281363636363637,1.77,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.02037,,0.00447,
6508,6.8,0.31,0.66,0.1363089363116521,0.5410443569779892,0.02281363636363637,1.38,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.012799999999999999,,0.0018,
6509,6.7,0.31,0.61,0.1363089363116521,0.5410443569779892,0.02281363636363637,1.28,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.01874,,0.0033399999999999997,
6510,6.7,0.3,0.62,0.1363089363116521,0.5410443569779892,0.02281363636363637,1.25,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.01218,,0.00218,
6511,6.7,0.24,0.55,0.1363089363116521,0.5410443569779892,0.02281363636363637,0.88,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.020579999999999998,,0.0197,
6512,6.7,0.25,0.4,0.1363089363116521,0.5410443569779892,0.02281363636363637,0.66,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.01126,,0.00532,
6513,6.6,0.19,0.36,0.1363089363116521,0.5410443569779892,0.02281363636363637,0.46,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.01744,,0.00962,
6514,6.6,0.2,0.37,0.1363089363116521,0.5410443569779892,0.02281363636363637,0.48,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.01096,,0.0013599999999999999,
6515,6.6,0.19,0.46,0.1363089363116521,0.5410443569779892,0.02281363636363637,0.57,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.01935,,0.0165,
6516,6.6,0.17,0.44,0.1363089363116521,0.5410443569779892,0.02281363636363637,0.49,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.00619,,0.00472,
6517,6.7,0.48,0.45,0.1363089363116521,0.5410443569779892,0.02281363636363637,1.45,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.061399999999999996,,0.0121,
6518,6.7,0.22,0.51,0.1363089363116521,0.5410443569779892,0.02281363636363637,0.74,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Craig Creek near Bailey,Measurements are not at bankfull,,0.0030499999999999998,,0.00157,
6519,1.1,0.11,0.34,0.0012974689465707358,0.006946633279037168,0.005222222222222222,0.04,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Pony Creek near Antero Reservoir,Measurements are not at bankfull,,0.0037,,0.0010199999999999999,
6520,1.1,0.1,0.33,0.0012974689465707358,0.006946633279037168,0.005222222222222222,0.037,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Pony Creek near Antero Reservoir,Measurements are not at bankfull,,0.0037600000000000003,,0.00073,
6521,1.0,0.1,0.36,0.0012974689465707358,0.006946633279037168,0.005222222222222222,0.037,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Pony Creek near Antero Reservoir,Measurements are not at bankfull,,0.00309,,0.0005,
6522,1.1,0.098,0.29,0.0012974689465707358,0.006946633279037168,0.005222222222222222,0.031,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Pony Creek near Antero Reservoir,Measurements are not at bankfull,,0.0025700000000000002,,0.0007700000000000001,
6523,1.1,0.096,0.27,0.0012974689465707358,0.006946633279037168,0.005222222222222222,0.028,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Pony Creek near Antero Reservoir,Measurements are not at bankfull,,0.00977,,0.00039,
6524,1.1,0.092,0.22,0.0012974689465707358,0.006946633279037168,0.005222222222222222,0.023,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Pony Creek near Antero Reservoir,Measurements are not at bankfull,,0.0018899999999999998,,0.00053,
6525,1.1,0.095,0.25,0.0012974689465707358,0.006946633279037168,0.005222222222222222,0.025,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Pony Creek near Antero Reservoir,Measurements are not at bankfull,,0.00215,,0.00085,
6526,1.1,0.099,0.28,0.0012974689465707358,0.006946633279037168,0.005222222222222222,0.029,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Pony Creek near Antero Reservoir,Measurements are not at bankfull,,0.00329,,0.00198,
6527,1.1,0.09699999999999999,0.26,0.0012974689465707358,0.006946633279037168,0.005222222222222222,0.027,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",Pony Creek near Antero Reservoir,Measurements are not at bankfull,,0.00201,,0.00036,
6528,15.0,0.3,0.7,0.08952345417772553,0.2699014363265626,0.0068,3.12,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.1043,,0.0419,
6529,15.0,0.35,0.85,0.08952345417772553,0.2699014363265626,0.0068,4.47,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.242,,0.166,
6530,15.5,0.38,1.0,0.08952345417772553,0.2699014363265626,0.0068,5.81,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.23650000000000002,,0.0385,
6531,15.0,0.34,0.78,0.08952345417772553,0.2699014363265626,0.0068,3.96,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.1454,,0.0979,
6532,15.0,0.36,0.85,0.08952345417772553,0.2699014363265626,0.0068,4.5,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.0949,,0.0634,
6533,15.0,0.34,0.87,0.08952345417772553,0.2699014363265626,0.0068,4.47,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.11710000000000001,,0.0858,
6534,15.5,0.4,0.96,0.08952345417772553,0.2699014363265626,0.0068,5.81,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.1437,,0.103,
6535,15.5,0.43,1.1,0.08952345417772553,0.2699014363265626,0.0068,7.65,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.30500000000000005,,0.137,
6536,15.5,0.43,1.1,0.08952345417772553,0.2699014363265626,0.0068,7.62,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.2286,,0.16,
6537,16.0,0.52,1.3,0.08952345417772553,0.2699014363265626,0.0068,10.9,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.583,,0.332,
6538,16.0,0.51,1.2,0.08952345417772553,0.2699014363265626,0.0068,9.94,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.316,,0.167,
6539,16.0,0.48,1.1,0.08952345417772553,0.2699014363265626,0.0068,8.64,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.19679999999999997,,0.145,
6540,16.0,0.47,1.1,0.08952345417772553,0.2699014363265626,0.0068,8.35,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.37839999999999996,,0.345,
6541,15.5,0.44,1.0,0.08952345417772553,0.2699014363265626,0.0068,6.88,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.2538,,0.185,
6542,15.5,0.44,0.84,0.08952345417772553,0.2699014363265626,0.0068,5.75,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.0726,,0.0323,
6543,15.5,0.42,0.87,0.08952345417772553,0.2699014363265626,0.0068,5.66,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.224,,0.19,
6544,15.0,0.4,0.84,0.08952345417772553,0.2699014363265626,0.0068,5.07,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.13679999999999998,,0.0962,
6545,15.0,0.36,0.89,0.08952345417772553,0.2699014363265626,0.0068,4.9,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.19340000000000002,,0.0664,
6546,15.0,0.33,0.8,0.08952345417772553,0.2699014363265626,0.0068,3.94,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.0656,,0.0538,
6547,15.5,0.43,0.92,0.08952345417772553,0.2699014363265626,0.0068,6.12,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,2.3501,,0.0701,
6548,15.0,0.38,0.86,0.08952345417772553,0.2699014363265626,0.0068,4.87,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Shawnee,Measurements are not at bankfull,,0.11560000000000001,,0.0572,
6549,14.0,0.66,1.1,0.04713636066162127,0.131632755234961,0.010699999999999998,10.6,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,2.356,,1.36,
6550,14.5,0.73,1.1,0.04713636066162127,0.131632755234961,0.010699999999999998,11.9,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,1.633,,0.623,
6551,15.0,0.74,1.2,0.04713636066162127,0.131632755234961,0.010699999999999998,13.7,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,3.7199999999999998,,1.98,
6552,14.0,0.62,1.1,0.04713636066162127,0.131632755234961,0.010699999999999998,9.32,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,2.7270000000000003,,2.41,
6553,13.5,0.64,1.0,0.04713636066162127,0.131632755234961,0.010699999999999998,8.98,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,1.705,,1.48,
6554,14.0,0.66,1.0,0.04713636066162127,0.131632755234961,0.010699999999999998,9.46,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,0.2743,,0.0753,
6555,14.0,0.67,1.0,0.04713636066162127,0.131632755234961,0.010699999999999998,9.32,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,0.321,,0.107,
6556,14.5,0.7,1.2,0.04713636066162127,0.131632755234961,0.010699999999999998,11.9,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,0.77,,0.401,
6557,15.0,0.72,1.2,0.04713636066162127,0.131632755234961,0.010699999999999998,12.5,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,0.782,,0.457,
6558,15.5,0.81,1.4,0.04713636066162127,0.131632755234961,0.010699999999999998,18.0,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,1.389,,0.705,
6559,15.0,0.74,1.2,0.04713636066162127,0.131632755234961,0.010699999999999998,13.8,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,0.765,,0.558,
6560,14.5,0.7,1.2,0.04713636066162127,0.131632755234961,0.010699999999999998,12.7,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,0.403,,0.149,
6561,14.5,0.7,1.2,0.04713636066162127,0.131632755234961,0.010699999999999998,11.6,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,0.33299999999999996,,0.182,
6562,14.0,0.69,1.1,0.04713636066162127,0.131632755234961,0.010699999999999998,11.2,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,0.38,,0.122,
6563,14.0,0.74,1.0,0.04713636066162127,0.131632755234961,0.010699999999999998,11.0,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,0.2372,,0.0502,
6564,13.0,0.62,0.94,0.04713636066162127,0.131632755234961,0.010699999999999998,7.67,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,0.0963,,0.0119,
6565,13.0,0.63,0.83,0.04713636066162127,0.131632755234961,0.010699999999999998,6.88,0.0,False,"Williams and Rosgen, 1989",,"Williams and Rosgen, 1989",North Fork of South Platte River at Buffalo,Measurements are not at bankfull,,0.15550000000000003,,0.0729,
